SOS_Response	RAF_Response	Normalized_PDF
0.07285100406	0.9464640665	0
0.07285100406	0.9729701948	0
0.1008059825	-0.06076880984	0
0.1008059825	-0.03426268151	0
0.1008059825	-0.007756553188	0
0.1008059825	0.01874957514	0
0.1008059825	0.04525570346	0.001344086022
0.1008059825	0.07176183179	0
0.1008059825	0.09826796011	0.002688172043
0.1008059825	0.1247740884	0.004032258065
0.1008059825	0.1512802168	0.002688172043
0.1008059825	0.1777863451	0.004032258065
0.1008059825	0.2042924734	0
0.1008059825	0.2307986017	0.002688172043
0.1008059825	0.2573047301	0
0.1008059825	0.2838108584	0.001344086022
0.1008059825	0.3103169867	0
0.1008059825	0.336823115	0.001344086022
0.1008059825	0.3633292434	0.001344086022
0.1008059825	0.3898353717	0
0.1008059825	0.4163415	0
0.1008059825	0.4428476283	0
0.1008059825	0.4693537567	0
0.1008059825	0.495859885	0
0.1008059825	0.5223660133	0
0.1008059825	0.5488721416	0
0.1008059825	0.57537827	0
0.1008059825	0.6018843983	0
0.1008059825	0.6283905266	0
0.1008059825	0.6548966549	0
0.1008059825	0.6814027833	0
0.1008059825	0.7079089116	0
0.1008059825	0.7344150399	0
0.1008059825	0.7609211682	0
0.1008059825	0.7874272966	0
0.1008059825	0.8139334249	0
0.1008059825	0.8404395532	0
0.1008059825	0.8669456815	0
0.1008059825	0.8934518099	0
0.1008059825	0.9199579382	0
0.1008059825	0.9464640665	0
0.1008059825	0.9729701948	0
0.1287609609	-0.06076880984	0
0.1287609609	-0.03426268151	0
0.1287609609	-0.007756553188	0.001344086022
0.1287609609	0.01874957514	0
0.1287609609	0.04525570346	0
0.1287609609	0.07176183179	0
0.1287609609	0.09826796011	0.004032258065
0.1287609609	0.1247740884	0.005376344086
0.1287609609	0.1512802168	0.001344086022
0.1287609609	0.1777863451	0
0.1287609609	0.2042924734	0.002688172043
0.1287609609	0.2307986017	0.001344086022
0.1287609609	0.2573047301	0.002688172043
0.1287609609	0.2838108584	0
0.1287609609	0.3103169867	0
0.1287609609	0.336823115	0
0.1287609609	0.3633292434	0
0.1287609609	0.3898353717	0
0.1287609609	0.4163415	0.001344086022
0.1287609609	0.4428476283	0
0.1287609609	0.4693537567	0
0.1287609609	0.495859885	0
0.1287609609	0.5223660133	0.001344086022
0.1287609609	0.5488721416	0
0.1287609609	0.57537827	0
0.1287609609	0.6018843983	0
0.1287609609	0.6283905266	0
0.1287609609	0.6548966549	0
0.1287609609	0.6814027833	0
0.1287609609	0.7079089116	0
0.1287609609	0.7344150399	0
0.1287609609	0.7609211682	0
0.1287609609	0.7874272966	0
0.1287609609	0.8139334249	0
0.1287609609	0.8404395532	0
0.1287609609	0.8669456815	0
0.1287609609	0.8934518099	0
0.1287609609	0.9199579382	0
0.1287609609	0.9464640665	0
0.1287609609	0.9729701948	0
0.1567159393	-0.06076880984	0
0.1567159393	-0.03426268151	0
0.1567159393	-0.007756553188	0.002688172043
0.1567159393	0.01874957514	0
0.1567159393	0.04525570346	0.001344086022
0.1567159393	0.07176183179	0
0.1567159393	0.09826796011	0
0.1567159393	0.1247740884	0.002688172043
0.1567159393	0.1512802168	0.001344086022
0.1567159393	0.1777863451	0.001344086022
0.1567159393	0.2042924734	0.001344086022
0.1567159393	0.2307986017	0.001344086022
0.1567159393	0.2573047301	0
0.1567159393	0.2838108584	0.001344086022
0.1567159393	0.3103169867	0.001344086022
0.1567159393	0.336823115	0.001344086022
0.1567159393	0.3633292434	0
0.1567159393	0.3898353717	0
0.1567159393	0.4163415	0
0.1567159393	0.4428476283	0
0.1567159393	0.4693537567	0
0.1567159393	0.495859885	0
0.1567159393	0.5223660133	0
0.1567159393	0.5488721416	0
0.1567159393	0.57537827	0
0.1567159393	0.6018843983	0.001344086022
0.1567159393	0.6283905266	0
0.1567159393	0.6548966549	0
0.1567159393	0.6814027833	0
0.1567159393	0.7079089116	0
0.1567159393	0.7344150399	0
0.1567159393	0.7609211682	0
0.1567159393	0.7874272966	0
0.1567159393	0.8139334249	0
0.1567159393	0.8404395532	0
0.1567159393	0.8669456815	0
0.1567159393	0.8934518099	0
0.1567159393	0.9199579382	0
0.1567159393	0.9464640665	0
0.1567159393	0.9729701948	0
0.1846709178	-0.06076880984	0
0.1846709178	-0.03426268151	0
0.1846709178	-0.007756553188	0
0.1846709178	0.01874957514	0
0.1846709178	0.04525570346	0.002688172043
0.1846709178	0.07176183179	0.001344086022
0.1846709178	0.09826796011	0.002688172043
0.1846709178	0.1247740884	0.002688172043
0.1846709178	0.1512802168	0.001344086022
0.1846709178	0.1777863451	0.005376344086
0.1846709178	0.2042924734	0.001344086022
0.1846709178	0.2307986017	0.004032258065
0.1846709178	0.2573047301	0
0.1846709178	0.2838108584	0
0.1846709178	0.3103169867	0
0.1846709178	0.336823115	0.001344086022
0.1846709178	0.3633292434	0.001344086022
0.1846709178	0.3898353717	0
0.1846709178	0.4163415	0.001344086022
0.1846709178	0.4428476283	0
0.1846709178	0.4693537567	0
0.1846709178	0.495859885	0.001344086022
0.1846709178	0.5223660133	0
0.1846709178	0.5488721416	0.001344086022
0.1846709178	0.57537827	0
0.1846709178	0.6018843983	0
0.1846709178	0.6283905266	0
0.1846709178	0.6548966549	0
0.1846709178	0.6814027833	0
0.1846709178	0.7079089116	0
0.1846709178	0.7344150399	0
0.1846709178	0.7609211682	0
0.1846709178	0.7874272966	0
0.1846709178	0.8139334249	0
0.1846709178	0.8404395532	0
0.1846709178	0.8669456815	0
0.1846709178	0.8934518099	0
0.1846709178	0.9199579382	0
0.1846709178	0.9464640665	0
0.1846709178	0.9729701948	0
0.2126258962	-0.06076880984	0
0.2126258962	-0.03426268151	0
0.2126258962	-0.007756553188	0
0.2126258962	0.01874957514	0
0.2126258962	0.04525570346	0
0.2126258962	0.07176183179	0
0.2126258962	0.09826796011	0.001344086022
0.2126258962	0.1247740884	0.004032258065
0.2126258962	0.1512802168	0.002688172043
0.2126258962	0.1777863451	0.002688172043
0.2126258962	0.2042924734	0.002688172043
0.2126258962	0.2307986017	0.004032258065
0.2126258962	0.2573047301	0.001344086022
0.2126258962	0.2838108584	0.002688172043
0.2126258962	0.3103169867	0.005376344086
0.2126258962	0.336823115	0.004032258065
0.2126258962	0.3633292434	0
0.2126258962	0.3898353717	0
0.2126258962	0.4163415	0.001344086022
0.2126258962	0.4428476283	0.001344086022
0.2126258962	0.4693537567	0
0.2126258962	0.495859885	0
0.2126258962	0.5223660133	0
0.2126258962	0.5488721416	0
0.2126258962	0.57537827	0
0.2126258962	0.6018843983	0.001344086022
0.2126258962	0.6283905266	0.001344086022
0.2126258962	0.6548966549	0
0.2126258962	0.6814027833	0
0.2126258962	0.7079089116	0
0.2126258962	0.7344150399	0
0.2126258962	0.7609211682	0
0.2126258962	0.7874272966	0
0.2126258962	0.8139334249	0
0.2126258962	0.8404395532	0
0.2126258962	0.8669456815	0
0.2126258962	0.8934518099	0
0.2126258962	0.9199579382	0
0.2126258962	0.9464640665	0
0.2126258962	0.9729701948	0
0.2405808746	-0.06076880984	0
0.2405808746	-0.03426268151	0
0.2405808746	-0.007756553188	0
0.2405808746	0.01874957514	0
0.2405808746	0.04525570346	0
0.2405808746	0.07176183179	0
0.2405808746	0.09826796011	0
0.2405808746	0.1247740884	0.004032258065
0.2405808746	0.1512802168	0.002688172043
0.2405808746	0.1777863451	0.002688172043
0.2405808746	0.2042924734	0.008064516129
0.2405808746	0.2307986017	0.006720430108
0.2405808746	0.2573047301	0.004032258065
0.2405808746	0.2838108584	0.005376344086
0.2405808746	0.3103169867	0.004032258065
0.2405808746	0.336823115	0.002688172043
0.2405808746	0.3633292434	0.002688172043
0.2405808746	0.3898353717	0.002688172043
0.2405808746	0.4163415	0.004032258065
0.2405808746	0.4428476283	0
0.2405808746	0.4693537567	0.002688172043
0.2405808746	0.495859885	0
0.2405808746	0.5223660133	0.004032258065
0.2405808746	0.5488721416	0
0.2405808746	0.57537827	0
0.2405808746	0.6018843983	0
0.2405808746	0.6283905266	0
0.2405808746	0.6548966549	0
0.2405808746	0.6814027833	0
0.2405808746	0.7079089116	0
0.2405808746	0.7344150399	0
0.2405808746	0.7609211682	0
0.2405808746	0.7874272966	0
0.2405808746	0.8139334249	0
0.2405808746	0.8404395532	0
0.2405808746	0.8669456815	0
0.2405808746	0.8934518099	0
0.2405808746	0.9199579382	0
