0.1000000E-03   0.8519995E+02   0.3320326E+01   0.9949762E+00
0.2000000E-03   0.6043732E+02   0.2820383E+01   0.9899278E+00
0.3000000E-03   0.4950562E+02   0.2527997E+01   0.9848551E+00
0.4000000E-03   0.4301245E+02   0.2320614E+01   0.9797586E+00
0.5000000E-03   0.3859781E+02   0.2159827E+01   0.9746389E+00
0.6000000E-03   0.3535168E+02   0.2028530E+01   0.9694966E+00
0.7000000E-03   0.3283896E+02   0.1917597E+01   0.9643322E+00
0.8000000E-03   0.3082202E+02   0.1821584E+01   0.9591464E+00
0.9000000E-03   0.2915867E+02   0.1736976E+01   0.9539399E+00
0.1000000E-02   0.2775792E+02   0.1661378E+01   0.9487135E+00
0.2000000E-02   0.2035736E+02   0.1168322E+01   0.8955611E+00
0.3000000E-02   0.1730452E+02   0.8890179E+00   0.8416768E+00
0.4000000E-02   0.1565846E+02   0.7020305E+00   0.7887559E+00
0.5000000E-02   0.1467689E+02   0.5694028E+00   0.7388265E+00
0.6000000E-02   0.1406516E+02   0.4734321E+00   0.6937155E+00
0.7000000E-02   0.1367461E+02   0.4034315E+00   0.6545048E+00
0.8000000E-02   0.1342005E+02   0.3519513E+00   0.6213620E+00
0.8999999E-02   0.1325022E+02   0.3136052E+00   0.5937785E+00
0.1000000E-01   0.1313395E+02   0.2845569E+00   0.5709372E+00
0.2000000E-01   0.1282216E+02   0.1791343E+00   0.4689347E+00
0.3000000E-01   0.1278076E+02   0.1538446E+00   0.4382525E+00
0.4000000E-01   0.1276818E+02   0.1428493E+00   0.4238582E+00
0.5000000E-01   0.1276278E+02   0.1367335E+00   0.4155371E+00
0.6000000E-01   0.1275999E+02   0.1328457E+00   0.4101219E+00
0.7000000E-01   0.1275836E+02   0.1301578E+00   0.4063185E+00
0.8000000E-01   0.1275732E+02   0.1281893E+00   0.4035012E+00
0.8999999E-01   0.1275663E+02   0.1266857E+00   0.4013308E+00
0.1000000E+00   0.1275614E+02   0.1255000E+00   0.3996076E+00
0.2000000E+00   0.1275462E+02   0.1203460E+00   0.3919959E+00
0.3000000E+00   0.1275435E+02   0.1186922E+00   0.3895102E+00
0.4000000E+00   0.1275425E+02   0.1178770E+00   0.3882770E+00
0.5000000E+00   0.1275421E+02   0.1173916E+00   0.3875401E+00
0.6000000E+00   0.1275419E+02   0.1170695E+00   0.3870501E+00
0.7000000E+00   0.1275417E+02   0.1168402E+00   0.3867007E+00
0.8000000E+00   0.1275416E+02   0.1166686E+00   0.3864390E+00
0.9000000E+00   0.1275416E+02   0.1165354E+00   0.3862357E+00
0.1000000E+01   0.1275415E+02   0.1164289E+00   0.3860731E+00
