0.8747345E+01   0.1731173E-01
0.3148652E+01   0.8883221E-02
0.1917134E+01   0.7399360E-02
0.1377947E+01   0.6792061E-02
0.1075442E+01   0.6462662E-02
0.8818384E+00   0.6256120E-02
0.7473026E+00   0.6114559E-02
0.6483818E+00   0.6011502E-02
0.5725873E+00   0.5933128E-02
0.5126581E+00   0.5871521E-02
0.2504857E+00   0.5605775E-02
0.1657306E+00   0.5521176E-02
0.1238308E+00   0.5479590E-02
0.9884176E-01   0.5454862E-02
0.8224475E-01   0.5438470E-02
0.7042015E-01   0.5426806E-02
0.6156827E-01   0.5418083E-02
0.5469328E-01   0.5411312E-02
0.4919944E-01   0.5405905E-02
0.2454473E-01   0.5381672E-02
0.1635097E-01   0.5373630E-02
0.1225866E-01   0.5369616E-02
0.9804742E-02   0.5367210E-02
0.8169402E-02   0.5365607E-02
0.7001600E-02   0.5364462E-02
0.6125912E-02   0.5363604E-02
0.5444917E-02   0.5362936E-02
0.4900183E-02   0.5362402E-02
0.2449545E-02   0.5360001E-02
0.1632908E-02   0.5359201E-02
0.1224635E-02   0.5358801E-02
0.9796867E-03   0.5358561E-02
0.8163920E-03   0.5358401E-02
0.6997578E-03   0.5358287E-02
0.6122856E-03   0.5358201E-02
0.5442498E-03   0.5358134E-02
0.4898210E-03   0.5358081E-02
0.2448994E-03   0.5357841E-02
0.1632761E-03   0.5357761E-02
0.1224719E-03   0.5357721E-02
0.9794564E-04   0.5357697E-02
0.8163808E-04   0.5357681E-02
0.6995056E-04   0.5357670E-02
0.6121370E-04   0.5357661E-02
0.5441796E-04   0.5357654E-02
0.4896353E-04   0.5357649E-02
