0.1883976E+02   0.5813058E-01
0.5401459E+01   0.1806065E-01
0.3115703E+01   0.1345416E-01
0.2187840E+01   0.1177483E-01
0.1685573E+01   0.1091197E-01
0.1370800E+01   0.1038779E-01
0.1155069E+01   0.1003592E-01
0.9979978E+00   0.9783522E-02
0.8785264E+00   0.9593673E-02
0.7845986E+00   0.9445711E-02
0.3791768E+00   0.8820162E-02
0.2499945E+00   0.8625311E-02
0.1864665E+00   0.8530283E-02
0.1486833E+00   0.8474013E-02
0.1236321E+00   0.8436807E-02
0.1058053E+00   0.8410380E-02
0.9247157E-01   0.8390640E-02
0.8212239E-01   0.8375335E-02
0.7385656E-01   0.8363121E-02
0.3680815E-01   0.8308485E-02
0.2451219E-01   0.8290391E-02
0.1837419E-01   0.8281366E-02
0.1469458E-01   0.8275958E-02
0.1224283E-01   0.8272356E-02
0.1049223E-01   0.8269784E-02
0.9179642E-02   0.8267856E-02
0.8158946E-02   0.8266357E-02
0.7342522E-02   0.8265158E-02
0.3670070E-02   0.8259766E-02
0.2446449E-02   0.8257970E-02
0.1834737E-02   0.8257072E-02
0.1467741E-02   0.8256533E-02
0.1223092E-02   0.8256174E-02
0.1048349E-02   0.8255918E-02
0.9172958E-03   0.8255725E-02
0.8153642E-03   0.8255576E-02
0.7338262E-03   0.8255456E-02
0.3669007E-03   0.8254918E-02
0.2445946E-03   0.8254738E-02
0.1834528E-03   0.8254648E-02
0.1467667E-03   0.8254594E-02
0.1222936E-03   0.8254559E-02
0.1048174E-03   0.8254533E-02
0.9169170E-04   0.8254514E-02
0.8152660E-04   0.8254499E-02
0.7335237E-04   0.8254487E-02
